[2023-07-08T00:00:00,710][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:42278, profile=default}
[2023-07-08T00:04:47,787][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46544, profile=default}
[2023-07-08T00:04:47,926][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54210, profile=default}
[2023-07-08T00:04:48,789][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46560, profile=default}
[2023-07-08T00:04:48,924][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54230, profile=default}
[2023-07-08T00:04:49,792][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46576, profile=default}
[2023-07-08T00:04:49,927][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54242, profile=default}
[2023-07-08T00:04:50,790][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46588, profile=default}
[2023-07-08T00:04:50,926][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54262, profile=default}
[2023-07-08T00:04:51,790][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46610, profile=default}
[2023-07-08T00:04:51,928][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54274, profile=default}
[2023-07-08T00:04:52,791][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46622, profile=default}
[2023-07-08T00:04:52,928][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54286, profile=default}
[2023-07-08T00:04:53,793][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46634, profile=default}
[2023-07-08T00:04:53,929][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54306, profile=default}
[2023-07-08T00:04:54,794][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46652, profile=default}
[2023-07-08T00:04:54,929][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54318, profile=default}
[2023-07-08T00:04:55,797][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46664, profile=default}
[2023-07-08T00:04:55,936][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54338, profile=default}
[2023-07-08T00:04:56,795][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46684, profile=default}
[2023-07-08T00:04:56,931][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54348, profile=default}
[2023-07-08T00:04:57,793][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46696, profile=default}
[2023-07-08T00:04:57,934][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54360, profile=default}
[2023-07-08T00:04:58,795][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46710, profile=default}
[2023-07-08T00:04:58,931][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54380, profile=default}
[2023-07-08T00:04:59,794][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46728, profile=default}
[2023-07-08T00:04:59,935][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54392, profile=default}
[2023-07-08T00:05:00,795][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46740, profile=default}
[2023-07-08T00:05:00,933][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54412, profile=default}
[2023-07-08T00:05:01,795][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46760, profile=default}
[2023-07-08T00:05:01,934][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54424, profile=default}
[2023-07-08T00:05:02,796][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46768, profile=default}
[2023-07-08T00:05:02,932][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54436, profile=default}
[2023-07-08T00:05:03,797][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46780, profile=default}
[2023-07-08T00:05:03,933][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54456, profile=default}
[2023-07-08T00:05:04,798][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46796, profile=default}
[2023-07-08T00:05:04,933][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54468, profile=default}
[2023-07-08T00:05:05,797][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46808, profile=default}
[2023-07-08T00:05:05,940][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54484, profile=default}
[2023-07-08T00:05:06,798][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46830, profile=default}
[2023-07-08T00:05:06,936][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54492, profile=default}
[2023-07-08T00:05:07,802][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46840, profile=default}
[2023-07-08T00:05:07,936][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54504, profile=default}
[2023-07-08T00:05:08,811][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46856, profile=default}
[2023-07-08T00:05:08,945][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54524, profile=default}
[2023-07-08T00:05:09,802][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46872, profile=default}
[2023-07-08T00:05:09,936][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54536, profile=default}
[2023-07-08T00:05:10,801][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46884, profile=default}
[2023-07-08T00:05:10,940][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54558, profile=default}
[2023-07-08T00:05:11,801][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46904, profile=default}
[2023-07-08T00:05:11,943][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54568, profile=default}
[2023-07-08T00:05:12,802][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46916, profile=default}
[2023-07-08T00:05:12,939][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54580, profile=default}
[2023-07-08T00:05:13,809][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46932, profile=default}
[2023-07-08T00:05:13,940][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54600, profile=default}
[2023-07-08T00:05:14,803][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46948, profile=default}
[2023-07-08T00:05:14,940][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54614, profile=default}
[2023-07-08T00:05:15,805][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.143:46962, profile=default}
[2023-07-08T00:05:15,939][WARN ][o.e.x.c.s.t.n.SecurityNetty4Transport] [node1] client did not trust this server's certificate, closing connection Netty4TcpChannel{localAddress=/192.168.182.142:9300, remoteAddress=/192.168.182.144:54632, profile=default}
[2023-07-08T00:05:16,033][WARN ][o.e.c.c.Coordinator      ] [node1] This node is a fully-formed single-node cluster with cluster UUID [ntbA2Wq4TkSA4yseNy-vsg], but it is configured as if to discover other nodes and form a multi-node cluster via the [discovery.seed_hosts=[192.168.182.142, 192.168.182.143, 192.168.182.144]] setting. Fully-formed clusters do not attempt to discover other nodes, and nodes with different cluster UUIDs cannot belong to the same cluster. The cluster UUID persists across restarts and can only be changed by deleting the contents of the node's data path(s). Remove the discovery configuration to suppress this message.
